gene_id;C1A;C1B;C1C;T2A;T2B;T2C;T3A;T3B;T3C;H4A;H4B;H4C;H5A;H5B;H5C;P6A;P6B;P6C;P7A;P7B;P7C;gene_name;gene_chr;gene_start;gene_end;gene_strand;gene_length;gene_biotype;gene_description;tf_family
D9Q99_RS01360;103.4167482;108.9928615;118.2384704;153.8236395;140.9969081;138.4502904;139.6995662;132.4695234;132.7360715;116.0586818;117.0807241;126.9827176;115.5160226;121.2785517;114.4225891;99.66243536;121.926554;119.4218956;91.18879639;107.0003516;111.0129605;livG;NZ_CP033020.1;299221;299988;+;768;protein_coding;high-affinity branched-chain amino acid ABC transporter ATP-binding protein LivG&&sp|P0A9S8|LIVG_ECO57 High-affinity branched-chain amino acid transport ATP-binding protein LivG OS=Escherichia coli O157:H7 OX=83334 GN=livG PE=3 SV=1 && PF00005:ABC transporter|PF12399:Branched-chain amino acid ATP-binding cassette transporter;ABC_tran
D9Q99_RS16785;164.3437193;139.9614704;142.7044238;35.74696053;105.5542464;120.1551197;127.7782279;127.3708417;112.2293352;106.6432716;135.2976855;119.7300483;125.5754898;121.9477216;112.3911292;120.1252627;126.5159355;121.3888445;107.724858;120.4619776;135.1838894;D9Q99_RS16785;NZ_CP033020.1;3482536;3482943;+;408;protein_coding;hypothetical protein&&-- && -;-
D9Q99_RS15925;93.25622992;106.4126282;105.2453227;185.3179063;94.4625135;94.28628442;89.64461358;95.85864548;104.6753396;105.0269985;114.220215;103.0994432;103.7495095;93.58812065;98.21186407;149.3632506;133.7610642;279.9911374;160.9953922;115.3286276;102.1833904;dacA;NZ_CP033020.1;3288621;3289832;+;1212;protein_coding;D-alanyl-D-alanine carboxypeptidase DacA&&sp|P0AEB4|DACA_ECO57 D-alanyl-D-alanine carboxypeptidase DacA OS=Escherichia coli O157:H7 OX=83334 GN=dacA PE=3 SV=1 && PF00768:D-alanyl-D-alanine carboxypeptidase|PF07943:Penicillin-binding protein 5, C-terminal domain;-
D9Q99_RS10865;179.2340503;163.1550855;177.0357791;17.85888967;104.8893797;97.63258789;121.1977059;126.2415534;120.310856;133.0515856;115.7364704;125.3394064;130.1612518;133.2714387;135.9722475;129.8166538;92.63909131;58.02441818;93.64017712;148.4484909;123.2814012;D9Q99_RS10865;NZ_CP033020.1;2272221;2272710;+;490;protein_coding;class I SAM-dependent methyltransferase&&-- && -;-
D9Q99_RS06460;105.6333071;102.8718266;103.7121996;91.41444949;136.0759115;125.8211436;129.1552508;117.0797434;120.2815458;121.5543921;129.7777278;103.4976021;119.1642157;129.0948409;118.466054;106.9527707;136.1609892;177.0302015;131.0667616;115.2398994;106.7724605;eutA;NZ_CP033020.1;1345030;1346433;+;1404;protein_coding;ethanolamine ammonia-lyase reactivating factor EutA&&sp|P76551|EUTA_ECOLI Ethanolamine ammonia-lyase reactivase EutA OS=Escherichia coli (strain K12) OX=83333 GN=eutA PE=1 SV=1 && PF06277:Ethanolamine utilisation protein EutA;-
D9Q99_RS14500;164.8747871;166.5406538;185.0925396;16.95902314;103.3823484;130.7156659;132.076262;120.7933409;130.5311534;128.2576564;157.9620143;111.8206821;106.0288899;125.408309;117.0448742;105.4914974;116.6247165;60.43303368;99.21809057;112.3938265;135.0802473;D9Q99_RS14500;NZ_CP033020.1;3024079;3024594;-;516;protein_coding;phage major tail tube protein&&sp|P22502|TUBE_BPP2 Tail tube protein OS=Escherichia phage P2 OX=10679 GN=FII PE=1 SV=2 && PF04985:Phage tail tube protein FII;-
D9Q99_RS05490;105.3162011;103.1694307;99.76031815;147.1118413;105.4423141;114.0293341;118.2457541;112.3379293;123.9187246;112.5152725;130.8397387;114.3685115;107.7835051;105.0208342;102.1102956;99.59502691;137.3599009;220.4364447;159.4729772;102.7122042;104.1210597;lhgO;NZ_CP033020.1;1132096;1133364;-;1269;protein_coding;L-2-hydroxyglutarate oxidase&&sp|P37339|LHGD_ECOLI L-2-hydroxyglutarate dehydrogenase OS=Escherichia coli (strain K12) OX=83333 GN=lhgD PE=1 SV=3 && PF01266:FAD dependent oxidoreductase;DAO
D9Q99_RS13060;99.0046921;120.9042287;107.677571;174.4527129;119.3982342;108.6829349;117.6198808;123.1704641;111.826359;122.8531655;120.8062859;120.3298202;117.7710651;124.506494;118.3210263;110.974082;115.6644275;117.7707855;124.0386663;129.8522907;117.6305095;potA;NZ_CP033020.1;2720924;2722060;+;1137;protein_coding;spermidine/putrescine ABC transporter ATP-binding protein PotA&&sp|Q31ZK0|POTA_SHIBS Spermidine/putrescine import ATP-binding protein PotA OS=Shigella boydii serotype 4 (strain Sb227) OX=300268 GN=potA PE=3 SV=1 && PF08402:TOBE domain|PF00005:ABC transporter;ABC_tran
D9Q99_RS07475;127.4177987;121.5493489;112.7143335;108.8028269;139.4520588;126.7093029;117.1137604;126.6976018;126.1838586;126.3042973;138.7747519;120.0906531;122.8587899;125.5474641;118.1525475;106.5633334;124.2427884;74.9367092;109.2366605;121.9836926;126.7939902;yfaA;NZ_CP033020.1;1559051;1560739;+;1689;protein_coding;DUF2138 domain-containing protein&&sp|P17994|YFAA_ECOLI Uncharacterized protein YfaA OS=Escherichia coli (strain K12) OX=83333 GN=yfaA PE=4 SV=3 && PF09909:Uncharacterized protein conserved in bacteria (DUF2138);-
D9Q99_RS00285;175.5974174;183.8100266;181.1419045;14.88240806;110.9175049;115.8596376;120.6580214;126.4284592;126.4549971;129.7947434;107.8153431;110.7706569;124.5322403;125.16233;138.0373736;124.318954;95.50649176;49.13357991;84.1940189;145.1050564;129.7066024;D9Q99_RS00285;NZ_CP033020.1;54072;55247;-;1176;protein_coding;tyrosine-type recombinase/integrase&&sp|P37317|VINT_BPSFV Integrase OS=Shigella phage Sf6 OX=10761 GN=int PE=3 SV=1 && PF13356:Arm DNA-binding domain|PF00589:Phage integrase family;Phage_integrase
D9Q99_RS11985;128.4971176;129.3603976;128.3197227;129.8264612;107.9472832;111.096403;120.5458792;121.08101;118.2292521;115.1019436;118.3518425;114.7097468;120.6790897;124.9139284;123.1603141;112.3368704;103.2645144;140.0058878;111.782028;121.9776083;117.2404001;ydbH;NZ_CP033020.1;2505153;2507792;-;2640;protein_coding;YdbH family protein&&sp|P52645|YDBH_ECOLI Uncharacterized protein YdbH OS=Escherichia coli (strain K12) OX=83333 GN=ydbH PE=4 SV=2 && PF11739:Dicarboxylate transport;-
D9Q99_RS16170;133.5540258;123.1304728;123.0029533;115.0810362;128.9960565;121.6803271;127.7513894;139.3035508;131.460644;127.432399;122.5726767;115.7147368;131.6652023;127.0955033;120.4105539;107.8052928;87.71624105;79.75305724;87.88637355;132.6455136;130.7846897;entD;NZ_CP033020.1;3342507;3343127;+;621;protein_coding;enterobactin synthase subunit EntD&&sp|P19925|ENTD_ECOLI Enterobactin synthase component D OS=Escherichia coli (strain K12) OX=83333 GN=entD PE=1 SV=3 && PF01648:4'-phosphopantetheinyl transferase superfamily|PF17837:4'-phosphopantetheinyl transferase N-terminal domain;ACPS
D9Q99_RS09970;168.9165003;136.2415006;158.7502595;95.41431708;98.82745184;119.0166857;104.0363651;120.3184595;113.4193402;107.0335519;100.7620029;131.779273;122.414725;125.9366658;135.3861296;118.2477829;91.31155293;108.5734767;93.28704971;122.4884408;142.8707348;chbB;NZ_CP033020.1;2094246;2094566;+;321;protein_coding;PTS N%2CN'-diacetylchitobiose transporter subunit IIB&&sp|P69830|PTQB_ECO57 PTS system N,N'-diacetylchitobiose-specific EIIB component OS=Escherichia coli O157:H7 OX=83334 GN=chbB PE=3 SV=1 && PF02302:PTS system, Lactose/Cellobiose specific IIB subunit;PTS_IIB
D9Q99_RS13310;108.4187536;132.5986964;127.327271;97.93124151;126.6513456;134.1826561;142.4145705;130.6458467;124.5823892;143.5119345;133.9288914;133.2747363;125.4022675;124.6423527;115.3295883;107.529854;118.1870422;63.78332036;76.44385531;134.3627698;113.3710727;flgB;NZ_CP033020.1;2773824;2774240;-;417;protein_coding;flagellar basal body rod protein FlgB&&sp|P0ABX0|FLGB_ECOL6 Flagellar basal body rod protein FlgB OS=Escherichia coli O6:H1 (strain CFT073 / ATCC 700928 / UPEC) OX=199310 GN=flgB PE=3 SV=2 && PF00460:Flagella basal body rod protein;-
D9Q99_RS04930;112.0082935;111.324206;110.4687675;121.0224757;131.0976162;135.1167682;127.748283;124.8212961;116.5917404;124.2328394;130.7547778;130.045366;130.2334396;131.4860845;119.435051;112.857929;112.9539899;67.64869252;118.1774688;121.5815051;124.8019858;ygcS;NZ_CP033020.1;1024633;1026042;+;1410;protein_coding;MFS transporter&&sp|Q46909|YGCS_ECOLI Inner membrane metabolite transport protein YgcS OS=Escherichia coli (strain K12) OX=83333 GN=ygcS PE=1 SV=2 && PF00083:Sugar (and other) transporter;Sugar_tr
D9Q99_RS08895;149.3117548;156.0189637;139.7033004;4.674602531;119.8553599;119.1989781;124.9577052;133.0985335;122.5256045;139.2309281;106.4330951;129.6241284;145.0800105;136.4513483;151.8379756;127.0064152;88.54159304;49.97347016;69.6614678;145.2400797;154.1149666;rcsA;NZ_CP033020.1;1891702;1892325;-;624;protein_coding;transcriptional regulator RcsA&&sp|P0DMD0|RCSA_ECOLX Transcriptional regulatory protein RcsA OS=Escherichia coli OX=562 GN=rcsA PE=1 SV=1 && PF00196:Bacterial regulatory proteins, luxR family;GerE
D9Q99_RS09185;126.69918;116.7389673;112.9754515;131.3741731;113.7318572;117.3427498;119.9664956;120.8867109;122.5701431;117.0196443;136.5112334;127.3623587;126.445857;123.0603672;119.6893632;105.1811103;117.0882683;101.2843534;110.1159324;119.5571334;124.7155768;cheA;NZ_CP033020.1;1939764;1941728;+;1965;protein_coding;chemotaxis protein CheA&&sp|P07363|CHEA_ECOLI Chemotaxis protein CheA OS=Escherichia coli (strain K12) OX=83333 GN=cheA PE=1 SV=3 && PF01627:Hpt domain|PF02895:Signal transducing histidine kinase, homodimeric domain|PF09078:CheY binding|PF02518:Histidine kinase-, DNA gyrase B-, and HSP90-like ATPase|PF01584:CheW-like domain;Hpt
D9Q99_RS09000;128.1167887;121.3932113;137.4804418;27.89434953;111.8563113;131.1721691;121.3847628;145.4188818;126.6384858;140.8105334;127.2574542;110.7410496;139.1599171;147.2701994;133.5828307;113.3962368;117.6465837;75.17706215;87.09586794;139.1197606;125.3046608;fliT;NZ_CP033020.1;1909567;1909932;-;366;protein_coding;flagella biosynthesis regulatory protein FliT&&sp|B1IZX8|FLIT_ECOLC Flagellar protein FliT OS=Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks) OX=481805 GN=fliT PE=3 SV=1 && PF05400:Flagellar protein FliT;-
D9Q99_RS07610;135.007735;140.4336132;143.1512504;58.04879561;118.7390725;111.295509;104.5000918;98.67885143;104.7316705;101.1127047;105.4909659;94.80679142;101.7592898;105.8411462;97.77309325;109.9857597;107.5412337;247.9222318;209.0537183;107.9147539;103.5293818;napC;NZ_CP033020.1;1597465;1598067;+;603;protein_coding;cytochrome c-type protein NapC&&sp|P0ABL7|NAPC_ECO57 Cytochrome c-type protein NapC OS=Escherichia coli O157:H7 OX=83334 GN=napC PE=3 SV=1 && PF03264:NapC/NirT cytochrome c family, N-terminal region;-
D9Q99_RS08350;95.02991279;103.2145815;96.77991543;215.9523165;119.9610119;127.3700479;113.4163976;109.2479026;115.0057982;133.0048437;134.3169993;125.3533699;115.9694589;135.2263888;117.3551943;112.7216674;130.5461155;79.60762862;93.70847776;116.5797806;115.2369491;cpsG;NZ_CP033020.1;1769625;1770995;+;1371;protein_coding;colanic acid biosynthesis phosphomannomutase CpsG&&sp|P24175|MANB_ECOLI Phosphomannomutase OS=Escherichia coli (strain K12) OX=83333 GN=manB PE=3 SV=1 && PF00408:Phosphoglucomutase/phosphomannomutase, C-terminal domain|PF02879:Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain II|PF02878:Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain I|PF02880:Phosphoglucomutase/phosphomannomutase, alpha/beta/alpha domain III;PGM_PMM_III
D9Q99_RS12485;147.6472959;150.1115217;135.3204518;178.2581765;97.4747856;98.61006374;108.2966778;124.728506;110.4675291;126.7294801;94.63791228;106.1953472;119.2288033;104.4782266;125.1575084;112.3895366;108.0789399;76.43001319;104.647005;135.431386;139.178334;yciG;NZ_CP033020.1;2610544;2610723;+;180;protein_coding;general stress protein&&sp|P21361|YCIG_ECOLI Uncharacterized protein YciG OS=Escherichia coli (strain K12) OX=83333 GN=yciG PE=3 SV=1 && PF10685:Stress-induced bacterial acidophilic repeat motif;-
D9Q99_RS17710;86.16914686;101.4186056;100.0180536;16.61134385;157.1761574;149.5355994;143.768329;140.9074286;142.7936972;144.2318979;124.4338053;125.9238678;139.0856071;147.5171919;137.9383386;129.8538196;118.7637371;63.37249385;83.61491898;123.7482023;125.3310664;fliD;NZ_CP033020.1;3673383;3674699;-;1317;protein_coding;flagellar filament capping protein FliD&&sp|Q03475|FLIDL_VIBPA Lateral flagellar hook-associated protein 2 OS=Vibrio parahaemolyticus serotype O3:K6 (strain RIMD 2210633) OX=223926 GN=fliDL PE=3 SV=2 && PF02465:Flagellar hook-associated protein 2 N-terminus|PF07195:Flagellar hook-associated protein 2 C-terminus;-
D9Q99_RS13480;118.3083021;123.5806491;109.1376609;150.3944066;100.3010656;108.643359;109.4381687;120.4803197;102.4194844;120.8877001;136.5143913;117.1459465;135.9128622;127.1280976;152.1124471;121.533742;132.4938946;61.58389552;92.65921856;134.8342181;125.9678586;csgF;NZ_CP033020.1;2803135;2803551;+;417;protein_coding;curli production assembly/transport protein CsgF&&sp|P0AEA0|CSGF_ECO57 Curli production assembly/transport component CsgF OS=Escherichia coli O157:H7 OX=83334 GN=csgF PE=3 SV=1 && PF10614:Type VIII secretion system (T8SS), CsgF protein;-
D9Q99_RS04825;123.4783172;124.6927085;108.3327674;109.8979354;115.2087911;130.8323998;117.7242689;108.2764942;123.9339448;114.554674;127.2303666;112.1176931;109.8287018;108.553719;118.760365;106.2766325;145.0990825;134.7042378;133.237566;111.9807159;116.6270059;truC;NZ_CP033020.1;996097;996879;+;783;protein_coding;tRNA pseudouridine(65) synthase TruC&&sp|P0AA41|TRUC_ECOLI tRNA pseudouridine synthase C OS=Escherichia coli (strain K12) OX=83333 GN=truC PE=1 SV=1 && PF00849:RNA pseudouridylate synthase;-
D9Q99_RS09795;142.8844799;154.0885369;160.9499054;90.6102168;100.1533042;119.5640711;122.9474662;124.550309;120.6225784;130.5483559;112.0661272;112.2854029;120.0774712;131.4491954;127.8967904;117.3605403;98.8593027;61.36316471;94.05823992;123.0767365;134.9300879;ydjI;NZ_CP033020.1;2058094;2058930;+;837;protein_coding;ketose-bisphosphate aldolase&&sp|P77704|YDJI_ECOLI Uncharacterized protein YdjI OS=Escherichia coli (strain K12) OX=83333 GN=ydjI PE=1 SV=1 && PF01116:Fructose-bisphosphate aldolase class-II;F_bP_aldolase
D9Q99_RS05860;95.7566386;82.09143778;86.55037611;103.0270015;96.82925722;80.23146151;82.39420737;83.0060034;95.98032216;97.44834927;115.6694409;88.10541128;81.73973551;88.58611694;84.12023602;101.7467915;131.126237;423.1489472;297.4683075;96.12706258;88.52883774;era;NZ_CP033020.1;1208712;1209617;+;906;protein_coding;GTPase Era&&sp|C4ZYI9|ERA_ECOBW GTPase Era OS=Escherichia coli (strain K12 / MC4100 / BW2952) OX=595496 GN=era PE=3 SV=1 && PF01926:50S ribosome-binding GTPase|PF07650:KH domain;-
D9Q99_RS19205;120.2228054;132.0612062;115.0612864;183.8415113;116.1655199;119.3264637;118.730577;144.46723;132.1844857;116.356043;124.42555;119.9779366;131.8727858;114.0667464;109.2023317;93.17923112;117.7061396;60.37328773;103.4970379;113.1654235;112.9008307;msyB;NZ_CP033020.1;3986301;3987014;+;714;protein_coding;acidic protein MsyB&&sp|P75617|YAAW_ECOLI UPF0174 protein YaaW OS=Escherichia coli (strain K12) OX=83333 GN=yaaW PE=3 SV=1 && PF13099:Domain of unknown function (DUF3944)|PF03981:Ubiquinol-cytochrome C chaperone;-
D9Q99_RS17210;139.0918358;136.1676946;124.8208183;32.57764238;125.4595803;134.4814713;125.9263696;132.1829023;140.9916627;139.3588784;107.0743442;144.4524339;130.1008359;135.8666442;139.1859108;126.49646;91.36570174;45.70042026;75.51845719;156.7346935;114.5548309;D9Q99_RS17210;NZ_CP033020.1;3571066;3571647;+;582;protein_coding;acetyltransferase&&sp|P75697|YAIX_ECOLI Putative uncharacterized acetyltransferase YaiX OS=Escherichia coli (strain K12) OX=83333 GN=yaiX PE=5 SV=3 && PF00132:Bacterial transferase hexapeptide (six repeats);Hexapep
D9Q99_RS02525;111.4154725;110.5008201;115.1248256;103.2254696;87.80418628;94.171646;91.59849622;89.79162014;93.99224455;76.35274356;113.7230331;79.80814713;86.43685673;81.8155458;82.44126172;74.75705651;117.8504605;508.8354303;208.4118434;87.07585798;82.79665583;nanK;NZ_CP033020.1;525299;526174;+;876;protein_coding;N-acetylmannosamine kinase&&sp|B1IQQ7|NANK_ECOLC N-acetylmannosamine kinase OS=Escherichia coli (strain ATCC 8739 / DSM 1576 / NBRC 3972 / NCIMB 8545 / WDCM 00012 / Crooks) OX=481805 GN=nanK PE=3 SV=1 && PF00480:ROK family;ROK
D9Q99_RS22715;134.2248145;132.2444521;97.11994149;73.66040352;118.1512553;126.3574843;126.6895597;126.8694276;113.1549594;126.5872472;135.0414398;137.6606352;97.70350079;145.0878737;100.0614509;141.1452474;157.2057307;92.64244023;121.9662062;75.46030305;118.362806;D9Q99_RS22715;NZ_CP033020.1;254103;254201;-;99;protein_coding;hypothetical protein&&-- && -;-
D9Q99_RS01185;161.1142652;161.5907895;152.7769086;71.89037534;111.9270209;109.1558984;117.7795619;128.2706195;110.6084499;128.5774556;99.77735387;124.5379816;138.2844286;120.0692909;135.6566221;131.0715101;80.86941748;59.33568492;83.32478711;135.5444406;135.1866353;D9Q99_RS01185;NZ_CP033020.1;260823;262445;+;1623;protein_coding;DUF4049 domain-containing protein&&sp|P37627|YHIJ_ECOLI Uncharacterized protein YhiJ OS=Escherichia coli (strain K12) OX=83333 GN=yhiJ PE=4 SV=1 && PF13258:Domain of unknown function (DUF4049);-
D9Q99_RS17725;126.1889307;116.6352568;129.3343679;28.33440062;144.6084382;141.2172166;132.2613158;131.1551625;129.0044635;119.9337161;142.2104219;103.6979106;124.4005703;118.5543473;132.1660675;113.6619246;133.4078693;81.58786684;108.1533463;120.4087674;118.9887993;D9Q99_RS17725;NZ_CP033020.1;3677252;3678229;-;978;protein_coding;hypothetical protein&&-- && -;-
D9Q99_RS15095;111.2148463;99.36422058;94.16009565;170.4712196;116.6168234;111.6726956;109.6377119;114.8621425;109.5986607;99.84746913;116.1231921;108.8004278;104.8131752;104.8735323;103.7503524;114.300565;143.7309538;222.3418565;129.6326535;104.5096829;104.7773214;bioF;NZ_CP033020.1;3130216;3131370;-;1155;protein_coding;8-amino-7-oxononanoate synthase&&sp|A7ZY32|BIOF_ECOHS 8-amino-7-oxononanoate synthase OS=Escherichia coli O9:H4 (strain HS) OX=331112 GN=bioF PE=3 SV=1 && PF00155:Aminotransferase class I and II;Aminotran_1_2
D9Q99_RS09640;101.961489;99.41406347;98.38034251;160.7564646;121.9320954;127.8737741;114.0389203;115.4131183;119.1182258;133.0503084;151.6123314;127.591743;126.0130901;126.7559461;129.9507747;108.8208791;115.5147709;66.0355314;89.29877757;132.460633;128.941992;yeaW;NZ_CP033020.1;2030074;2031198;-;1125;protein_coding;carnitine monooxygenase%2C oxygenase subunit YeaW&&sp|P0ABR8|CNTA_ECO57 Carnitine monooxygenase oxygenase subunit OS=Escherichia coli O157:H7 OX=83334 GN=yeaW PE=3 SV=1 && PF00848:Ring hydroxylating alpha subunit (catalytic domain)|PF00355:Rieske [2Fe-2S] domain;-
D9Q99_RS03470;148.4055726;122.1569962;137.3914255;82.75041076;102.2301641;110.6990381;111.4582335;131.3908381;121.4911094;107.1891058;113.1678779;100.8395535;109.6890699;114.4727093;103.4952687;111.4280994;97.50100107;203.8133685;143.8682229;109.6836208;108.8972551;yqiB;NZ_CP033020.1;717242;717664;+;423;protein_coding;DUF1249 family protein&&sp|P0ADU9|YQIB_ECO57 Uncharacterized protein YqiB OS=Escherichia coli O157:H7 OX=83334 GN=yqiB PE=4 SV=1 && PF06853:Protein of unknown function (DUF1249);-
D9Q99_RS10620;137.960694;124.6032389;137.4160285;139.1786233;101.8261812;109.3364637;113.6591884;122.6667202;117.2014303;115.3358643;121.1761577;111.3092384;112.875587;114.8130353;116.9993205;110.9821047;122.5610881;92.38458851;104.0228678;126.6330794;137.6341891;ydgA;NZ_CP033020.1;2225084;2226592;-;1509;protein_coding;YdgA family protein&&sp|P77804|YDGA_ECOLI Protein YdgA OS=Escherichia coli (strain K12) OX=83333 GN=ydgA PE=1 SV=1 && PF06097:Bacterial protein of unknown function (DUF945);-
D9Q99_RS05920;84.9260743;76.2716863;85.4356236;169.5427271;112.9386999;100.8592729;93.75694406;108.1855056;105.1200064;96.24025251;159.1559827;100.8905376;99.48669231;91.25339715;93.09051223;104.2789514;144.22635;298.0128245;176.5537705;91.96411545;97.62101903;qseG;NZ_CP033020.1;1222592;1223305;+;714;protein_coding;two-component system QseEF-associated lipoprotein QseG&&sp|P0AD45|QSEG_ECO57 Quorum-sensing regulator protein G OS=Escherichia coli O157:H7 OX=83334 GN=qseG PE=1 SV=1 && PF13942:YfhG lipoprotein;-
D9Q99_RS06425;142.6761582;129.4182903;121.013166;139.1073461;125.9931527;126.8259227;119.7600636;106.3654194;110.1508455;97.61202167;170.8931495;105.6384394;91.6916012;93.62344046;90.49234273;69.10915759;149.4613776;167.7402059;153.3967897;78.67624051;99.52661337;pta;NZ_CP033020.1;1338409;1339425;+;1017;protein_coding;phosphate acetyltransferase&&sp|P77218|EUTD_ECOLI Phosphate acetyltransferase EutD OS=Escherichia coli (strain K12) OX=83333 GN=eutD PE=1 SV=1 && PF01515:Phosphate acetyl/butaryl transferase;-
